"","leave_share","import_shock","immigrant_share","immigrant_arrivals","fiscal_cuts","median_wage_growth","UKIP_vote_share","nuts3","nuts1"
"54",56.8737612815515,0.209595397114754,5.59210526315789,0.618915159944367,-194.775741577148,-3.81360459327698,32.993480682373,"UKG22","UKG"
"55",69.3621906624713,0.333250671625137,10,1.87262381348037,113.689323425293,-6.45063161849976,39.7025489807129,"UKG23","UKG"
"56",62.8727192487008,0.452829271554947,3.87323943661972,0.905387222400006,-153.806640625,-3.23992514610291,36.0047073364258,"UKG24","UKG"
"57",50.4215645814751,0.357197999954224,21.7272727272727,2.64824320984881,51.4186134338379,-7.08876848220825,22.4809684753418,"UKG31","UKG"
"58",56.1574415744157,0.127959936857224,9.56937799043062,0.567228885161862,-151.35481262207,-1.52133500576019,32.4688529968262,"UKG32","UKG"
"59",55.5956985313333,0.400305390357971,26.9005847953216,4.04462796165989,-16.4260177612305,-6.23195266723633,26.4748401641846,"UKG33","UKG"
"60",67.5961329939621,0.486366778612137,6.03174603174603,0.650003628409409,-82.8805236816406,-3.50436520576477,38.3965225219727,"UKG36","UKG"
"61",66.7214472951499,0.46754989027977,16.403785488959,2.27442002289416,53.8304176330566,-7.07510185241699,30.0648307800293,"UKG37","UKG"
"62",67.8622795565685,0.56850790977478,11.6788321167883,1.29586436343401,0.420826375484467,2.31275057792664,33.5863304138184,"UKG38","UKG"
"63",62.5746167412834,0.418034166097641,18.6507936507937,3.14061071951723,35.6891326904297,-4.75240039825439,31.3013820648193,"UKG39","UKG"
"64",60.8934456243134,0.320494621992111,20.4188481675393,3.91930366875458,9.22652912139893,-4.32886123657227,33.4959602355957,"UKH11","UKH"
"65",47.9013272587145,0.321031242609024,13.166144200627,2.46137218409523,-224.639129638672,-2.56100535392761,28.8674583435059,"UKH12","UKH"
"66",57.2136409659838,0.280277490615845,10.562414266118,1.26113515753997,-179.614990234375,-1.94677710533142,34.704948425293,"UKH14","UKH"
"67",55.1673007913258,0.289281398057938,11.0803324099723,1.55980344368767,-72.5334548950195,-7.85700607299805,32.8002166748047,"UKH15","UKH"
"68",63.1886881171492,0.289281398057938,6.8,1.31110041773891,-116.549247741699,-1.77081894874573,39.8473815917969,"UKH16","UKH"
"69",57.6819617168921,0.289281398057938,10.3448275862069,1.26506873006316,-177.273361206055,-7.4391827583313,36.7562370300293,"UKH17","UKH"
"70",56.5488097915508,0.365688145160675,31.4553990610329,5.41142766194493,-48.9639511108398,-7.73984622955322,27.5151634216309,"UKH21","UKH"
"71",50.3146687123871,0.349100530147552,13.3217993079585,1.78589384374142,-195.048568725586,-9.4407434463501,29.0249252319336,"UKH23","UKH"
"72",51.7846768758859,0.271524101495743,18.9024390243902,2.63618359067049,-123.0458984375,0.372528165578842,28.2707271575928,"UKH24","UKH"
"73",56.1283091106017,0.445815682411194,8.45588235294118,0.865863213199373,-215.567825317383,-4.45218849182129,36.777660369873,"UKH25","UKH"
"74",58.0824544582934,0.258663058280945,12.3595505617978,1.13189778510241,8.98355579376221,-4.96339130401611,37.1040802001953,"UKH31","UKH"
"75",72.2821462535662,0.200704172253609,15.1515151515152,2.42107559104401,-88.8069305419922,0.266538172960281,45.890754699707,"UKH32","UKH"
"76",61.0195304823666,0.389031052589417,7.69230769230769,1.13865657310641,-87.3087387084961,-10.3125429153442,39.4530181884766,"UKH34","UKH"
"77",60.4316630288395,0.389031052589417,9.39597315436242,1.60983069947144,-165.707855224609,-7.8953742980957,37.5616149902344,"UKH35","UKH"
"78",56.4474665779347,0.389031052589417,8.38709677419355,1.06565096808771,-226.399200439453,-4.30108213424683,37.8398399353027,"UKH36","UKH"
"79",69.1474163457593,0.389031052589417,6.47887323943662,0.62523003312477,-149.581420898438,-13.1793737411499,45.2335624694824,"UKH37","UKH"
"80",25.0421974842262,0.0621859356760979,41.3502109704641,6.60960988032724,-209.864990234375,-11.6904649734497,9.42074871063232,"UKI31","UKI"
"81",31.0348355414599,0.0641268491744995,49.7942386831276,7.4624736845108,265.608734130859,-6.27658367156982,13.566123008728,"UKI32","UKI"
"82",30.5168875619532,0.0812538862228394,47.2727272727273,7.12724898068535,-68.6729049682617,-13.8114709854126,13.2068042755127,"UKI33","UKI"
"83",24.9683311798536,0.150602728128433,32.7974276527331,4.50129618476525,-158.367980957031,-4.34481000900269,10.949803352356,"UKI34","UKI"
"84",34.2421728722774,0.303984224796295,45.8961474036851,8.2675563702339,69.013557434082,-12.9806537628174,6.72908926010132,"UKI41","UKI"
"85",32.5440014782649,0.240021079778671,38.5665529010239,8.41701636400286,-24.738109588623,-13.5888042449951,9.80040168762207,"UKI42","UKI"
"86",24.6015830625801,0.271937519311905,38.2591093117409,6.91314048294012,39.7986068725586,-12.5204772949219,8.4017162322998,"UKI43","UKI"
"87",28.6354956196476,0.129804536700249,36.6666666666667,4.76941948288219,-12.2690744400024,-0.942318022251129,11.6375179290771,"UKI44","UKI"
"88",21.377638736225,0.142618760466576,32.1875,4.91078438664782,-67.0344696044922,-9.7783374786377,7.86058902740479,"UKI45","UKI"
"89",54.0983673236962,0.214585036039352,26.3157894736842,2.7657178660409,-86.6352310180664,-6.26625108718872,29.5666217803955,"UKI51","UKI"
"90",67.1539118920391,0.266158431768417,22.9398663697105,3.63736742082409,-12.7955827713013,-9.59297847747803,37.9852638244629,"UKI52","UKI"
"91",43.6748260017569,0.31083744764328,38.7610619469027,7.0819051557542,-48.0531730651855,-6.26048612594604,16.0172901153564,"UKI53","UKI"
"92",44.1770265729771,0.626969754695892,34.9693251533742,4.39561997570854,110.08130645752,-11.3471479415894,18.5135688781738,"UKI54","UKI"
"93",49.3520873530959,0.153507277369499,18.3229813664596,1.43063555407026,-174.88883972168,-1.09925639629364,31.1074886322021,"UKI61","UKI"
"94",45.7074573141515,0.187170192599297,29.4429708222812,3.30191362288222,-17.3191967010498,-7.79653120040894,20.023136138916,"UKI62","UKI"
"95",43.5292707155825,0.252131700515747,30.1919720767888,3.17207363014593,-183.976013183594,-6.24300003051758,20.9649829864502,"UKI63","UKI"
"96",37.77051908615,0.211263999342918,35.1851851851852,5.47605140186916,-98.8576583862305,-12.130464553833,15.0188283920288,"UKI71","UKI"
"97",40.2630885308557,0.255881249904633,53.8699690402477,10.4473671032445,121.260810852051,-12.3896961212158,8.71443653106689,"UKI72","UKI"
"98",39.5978287853678,0.240695655345917,47.3529411764706,6.6474329037017,-19.6000652313232,-12.0027208328247,11.1557636260986,"UKI73","UKI"
"99",51.2153991856046,0.208417773246765,40.2214022140221,4.95749629942905,-100.245399475098,-7.10112762451172,20.4806938171387,"UKI74","UKI"
"100",40.0795955012015,0.229427695274353,36.7965367965368,4.58308779720724,-175.977783203125,-10.5272397994995,16.2691078186035,"UKI75","UKI"
"101",47.6691190021966,0.273387521505356,19.6078431372549,2.59097521428204,-210.164825439453,-4.60882091522217,26.9739837646484,"UKJ11","UKJ"
"102",49.8092215767186,0.4171422123909,15.1851851851852,2.10606148999475,-264.465576171875,-3.42502784729004,31.7527885437012,"UKJ13","UKJ"
"103",43.2037886151376,0.216020777821541,15.5354449472097,2.45807966422175,-259.702880859375,-1.81602692604065,23.7894649505615,"UKJ14","UKJ"
